cell_suspension.biomaterial_core.biomaterial_id,cell_suspension.provenance.document_id,annotated_cell_identity.text,annotated_cell_identity.ontology,annotated_cell_identity.ontology_label
24087_7_301,35d02188-8cde-48fb-8c12-a794cdaaca31,NA,NA,NA
23728_6_163,0e68eecf-bdbf-4df5-aa37-a7a9b4df98e4,T cell,CL:0000084,T cell
23728_3_285,85645947-1e14-4c0c-8c96-941ecd1e3fd3,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
23728_7_367,3aff9823-c78e-4106-b116-d37d3ef9c8ba,NA,NA,NA
24087_7_184,b35d842b-1fee-48da-86b8-e64b6c49f131,NA,NA,NA
24087_2_247,26596396-2f10-4c8f-9c31-6deb2b4726bb,NA,NA,NA
23728_7_133,47ff8a81-7904-437c-964c-add36baa9202,syncytiotrophoblast cell,CL:0000525,syncytiotrophoblast cell
23728_5_7,9947cf89-e19d-4441-b70b-95ef29654531,NA,NA,NA
24087_5_291,36d8d1fa-d33a-44d2-84e4-9421d923061c,T cell,CL:0000084,T cell
24088_4_366,8c80b8cf-4fbe-4671-b83c-cc4338a2ca49,maternal endothelial cell,CL:0000115,endothelial cell
23728_5_45,ab0a95be-0015-4dcd-bd5d-b0a67d05533d,T cell,CL:0000084,T cell
23728_7_336,ef794f8d-3f5a-4637-8abe-197716b0b0b6,NA,NA,NA
23728_4_100,73547d75-3df2-4d2f-b03e-6c875cac0e2d,decidual macrophage type 1,CL:0000235,macrophage
24087_4_105,b9959c1e-8114-4bba-a3f9-ef0d47a7f251,decidual macrophage type 1,CL:0000235,macrophage
23728_6_271,0c5d7b45-fde8-44dc-858d-38b49627a1ae,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_5_197,5565d01a-d4be-4249-b13b-88be99fb7f98,NA,NA,NA
23728_5_296,c6d53f49-a9cd-494b-b854-d4ba93fb0f87,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24087_2_346,5a64f12b-4db6-4342-8f8b-067117e2e837,NA,NA,NA
23728_8_130,4e471f23-7c42-4afc-91d4-271d4fea7052,Hofbauer cell,CL:3000001,Hofbauer cell
24087_5_251,072b0c05-b409-4501-8efb-88616c94d441,NA,NA,NA
24087_5_30,70b14ce0-d25a-491b-b017-9a3cc5c1b031,decidual macrophage type 2,CL:0000235,macrophage
24087_2_319,7068fa42-5e03-461d-9eec-a01d934b9776,innate lymphoid cell,CL:0001065,innate lymphoid cell
24088_8_4,be6487d0-d501-4be1-be5f-099621ac2df1,decidual macrophage type 2,CL:0000235,macrophage
23728_6_326,5f23ae9f-86e0-4565-b390-70c2890436a3,NA,NA,NA
24088_8_91,63c77e5c-116b-451e-ae77-b654f702d0aa,T cell,CL:0000084,T cell
24087_4_258,86ce4bf0-28a6-448f-a362-585170eccdab,NA,NA,NA
23728_3_275,9ce31cd2-c8b7-4d97-b4d6-24703f9c4f0e,NA,NA,NA
24087_2_205,e234aff5-b9a1-47e1-939b-07fb175d83dc,decidual perivascular cell type 1,CL:0008033,decidual perivascular cell
24087_6_112,ab7e65ce-d36e-4079-8419-c4518e276244,T cell,CL:0000084,T cell
24087_3_142,51981b78-847e-4fbd-b808-7c2e55b24758,T cell,CL:0000084,T cell
23728_8_150,afec16ba-01d5-428c-b49e-a3cc19c97525,decidual macrophage type 2,CL:0000235,macrophage
24088_7_233,ceacb7de-26ae-4219-bf62-bc5a3fe289a5,NA,NA,NA
24087_7_74,07106a69-36f2-4677-8115-e8cb0de53d82,decidual macrophage type 2,CL:0000235,macrophage
24087_7_45,4b5e9d07-b43d-4ee4-a5d0-ba03e1884d3b,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24087_8_358,75ce11a7-bbb0-465a-8661-987e3f0b6b71,innate lymphoid cell,CL:0001065,innate lymphoid cell
24087_8_187,916de86a-c34d-4ae4-bb6a-062bdf7c2a55,NA,NA,NA
24087_2_283,44dd7378-d2c2-4024-a762-27a533be1877,maternal endothelial cell,CL:0000115,endothelial cell
23728_6_51,743f7c81-2d31-4a5e-b9a4-841a6de26667,decidual macrophage type 1,CL:0000235,macrophage
24087_7_181,2de5c237-060d-45b0-ba34-0620be2c0516,NA,NA,NA
24088_4_195,f957a25b-3d1a-4e4e-8b44-0acabc54b939,decidual stromal cell type 1,CL:2000002,decidual cell
24087_1_308,4ce74733-46a2-4586-8cfb-83776e062da9,decidual perivascular cell type 1,CL:0008033,decidual perivascular cell
24088_4_304,0f3fc1a5-0f32-4a37-9392-bf56ea0d3aaf,decidual stromal cell type 3,CL:2000002,decidual cell
24087_6_269,4fa4fe54-9a6f-46a5-a916-fef5b64194b9,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_3_143,6216d8ac-271a-4092-8768-5e0d9075f999,decidual macrophage type 1,CL:0000235,macrophage
24088_8_113,1920f937-9572-42ea-ae7a-19092a169148,T cell,CL:0000084,T cell
24088_8_321,694039bb-9d11-4c88-b6d9-f8596a8ea4c5,NA,NA,NA
23728_4_267,a009f53c-a019-472c-a74d-6aa9aec45e7b,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_7_233,4849b833-a9a3-4c7f-99ef-a99c2c0003bb,NA,NA,NA
23728_5_169,2142dd31-4d92-43b5-996c-01a56eff4176,conventional dendritic cell,CL:0000990,conventional dendritic cell
24087_1_71,d80d219b-35f4-49ad-9ca7-ccc919a29ac9,decidual macrophage type 1,CL:0000235,macrophage
23728_4_107,c541ffdf-5112-402f-996a-c0dcc215d24e,NA,NA,NA
24087_6_266,845fe9d6-8fb1-4db8-b947-605e8ea5fedc,NA,NA,NA
23728_6_114,38884db9-90fb-4793-85b0-55332842145b,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24087_8_29,96fb3668-4679-499c-b8ee-36b92558ca4a,NA,NA,NA
23728_4_153,2673b171-67e0-43f3-a9aa-65029e26c4a2,decidual macrophage type 2,CL:0000235,macrophage
24087_1_223,4ed34e1b-43cc-48c0-9f26-c68a48e553d8,NA,NA,NA
24087_5_301,ce703eb7-b03b-41fe-afaf-e3f3dfeb8a05,NA,NA,NA
23728_7_241,1f30b4ab-8c85-49fd-bfdf-6782b50ea604,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_5_89,e48fa780-5cd8-4f83-9df7-74439874806e,T cell,CL:0000084,T cell
23728_4_178,99605576-0fa1-475d-a540-9ff9d123e680,NA,NA,NA
24087_2_289,d8fd9730-294f-4af5-a953-498b37f6a7c4,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24088_8_289,98e15933-003f-4d93-aa5a-05b8274cb503,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24088_8_49,771707d5-42f1-4782-9e71-ca06ac99bcb6,decidual macrophage type 2,CL:0000235,macrophage
23728_5_44,3716a827-2652-4288-a37d-0070b498353d,T cell,CL:0000084,T cell
24088_7_102,f236bbdc-d4b3-4830-9450-1455a6813190,decidual macrophage type 2,CL:0000235,macrophage
23728_5_109,0999ee51-4be2-4545-a937-25830e623253,NA,NA,NA
24087_7_343,7efaccaf-2201-4b0a-83a5-01f7704b94c9,Hofbauer cell,CL:3000001,Hofbauer cell
23728_5_154,649cf332-97f8-4b9d-a3cf-818a18559845,decidual macrophage type 2,CL:0000235,macrophage
23728_3_319,28f72f9c-2e94-4f94-b2a3-a0f0a33a84a0,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_5_263,c433821e-97c1-49c5-b0e3-ecd47ee6e608,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_8_21,4bee082c-2555-4565-9dd3-e7e32b53e86f,T cell,CL:0000084,T cell
23728_7_376,92a7423a-82dd-4a30-91b4-3bcf8a5f6153,NA,NA,NA
24087_3_115,cb68c89e-fef5-42b4-b737-e6bcf96ab5a3,T cell,CL:0000084,T cell
24087_2_218,df906f6a-8789-45c7-a632-dcaf9ab65232,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_4_325,aa6fd452-4c6a-4651-a6a5-4ae2300e9a46,decidual stromal cell type 1,CL:2000002,decidual cell
24088_4_218,41e474dd-b00d-49b1-918d-88106b9d90f9,decidual stromal cell type 1,CL:2000002,decidual cell
24088_8_189,055f94f1-a973-45ff-b487-aefee7fc67bd,T cell,CL:0000084,T cell
23728_3_266,5976e894-214e-488c-bf12-72e16fe3684a,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24087_8_205,ebaf64a7-e25b-42f4-984f-54dfce1e0ab3,NA,NA,NA
24087_1_200,52bb9335-f8e6-45fe-9b6b-dce4fa83e57d,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_1_332,184bd192-a4ea-403d-8645-883f7fef7cfa,decidual stromal cell type 1,CL:2000002,decidual cell
24088_8_12,9a829e05-ad4f-4994-b550-3439d545ed70,T cell,CL:0000084,T cell
23728_4_16,55b506a8-7ab5-4189-b46b-73fb34ffc16e,T cell,CL:0000084,T cell
24088_4_372,62c5f97f-ab1e-4a5a-98b1-42ab63b3834b,decidual stromal cell type 1,CL:2000002,decidual cell
24088_7_4,23a1f367-694e-41d5-af49-4bc39a9a85c7,decidual macrophage type 2,CL:0000235,macrophage
24088_8_376,b085f990-d10d-4add-bfa9-0573b56af4fe,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
24087_6_127,460ea720-a235-454b-b848-d12624407e89,decidual macrophage type 2,CL:0000235,macrophage
24087_3_307,7a094f21-f760-45bf-936c-3b2ed50ae5e4,NA,NA,NA
24087_3_209,585c3737-9cce-45b1-84ec-a64a07bbc1c1,NA,NA,NA
23728_4_324,2e018414-ccb8-4df9-b844-f8874f5cbf4f,decidual stromal cell type 1,CL:2000002,decidual cell
24087_7_98,9b0cf2f4-c776-49da-acd7-7687801a77f4,decidual macrophage type 1,CL:0000235,macrophage
23728_4_362,f6b72a80-c279-4a11-a4bf-38539ecb2847,NA,NA,NA
24087_2_223,c9ff0240-9627-4e02-ab16-123217ae06cd,NA,NA,NA
23728_6_232,58aabb8b-6305-4ed6-9521-f21b53ec08f9,maternal endothelial cell,CL:0000115,endothelial cell
24087_4_342,a17ac05b-2bac-4f6f-bc9f-85bc5fa8029d,innate lymphoid cell,CL:0001065,innate lymphoid cell
24087_1_164,159cddec-9803-4846-be5f-5b947c4f5f05,T cell,CL:0000084,T cell
24087_8_223,3aa1cc86-9d24-4f8b-95a0-8264a847661e,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_3_81,e905064f-34fb-47b9-a2aa-e228200a4281,decidual macrophage type 1,CL:0000235,macrophage
23728_5_130,37078783-5555-4e7a-ab2d-f820b34ee1fa,decidual macrophage type 1,CL:0000235,macrophage
24087_7_135,22cefd3e-5eef-4317-aee7-8658a2004916,T cell,CL:0000084,T cell
24088_4_233,6e7ae363-fc64-4a73-90c4-cb5a79210310,maternal endothelial cell,CL:0000115,endothelial cell
24087_8_130,c6b5d6ff-a25a-4c5b-9c2b-1d8d421c39ef,decidual macrophage type 2,CL:0000235,macrophage
24087_2_160,d2d1e5a6-304f-4268-90e8-227dfdd8c06d,T cell,CL:0000084,T cell
24087_3_39,739846e7-b277-4949-b706-398197872f05,T cell,CL:0000084,T cell
23728_3_241,e24b0d7b-ac6c-4f75-8e04-fffc53acabe1,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_3_265,2af2c2a0-d8eb-4d98-b7db-2ad58af8356d,NA,NA,NA
24087_2_362,c023e6a3-a456-4743-91bb-eb53822d13f3,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_4_213,56281459-1ae1-4a75-b1cc-6ecba470139b,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
23728_5_305,f9ec8267-efa6-465d-bb20-4332fb4433ae,decidual stromal cell type 1,CL:2000002,decidual cell
24088_8_153,0fb4585e-bb98-42d3-8d0d-f5639ec94444,decidual macrophage type 2,CL:0000235,macrophage
24087_4_370,6d7ac830-12ef-4e17-a848-b05eb4a1b5c4,NA,NA,NA
24087_4_308,b32548c5-b565-46f4-b8c8-c82bb8d2e96e,decidual stromal cell type 2,CL:2000002,decidual cell
24088_8_282,50b61edd-1803-4583-b519-bd76a560d763,NA,NA,NA
23728_5_253,86e89662-7450-4958-924e-451fa3fca89e,decidual perivascular cell type 2,CL:0008033,decidual perivascular cell
24087_1_233,621832aa-ea3e-4e8b-88e2-8f372bd66f6c,decidual stromal cell type 1,CL:2000002,decidual cell
23728_7_249,dc23394a-435d-46ec-8c9b-c6439652e6f6,NA,NA,NA
24088_8_139,4a020688-bc7e-4338-b44b-f018e700583a,T cell,CL:0000084,T cell
23728_8_54,0c6fd012-fa3d-4d71-8a23-6ce513c47c77,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24087_2_178,7835fa95-3bfc-4672-a174-f4b8792b93fd,decidual macrophage type 1,CL:0000235,macrophage
23728_6_66,bfd25f6e-80a0-4704-8545-87101be5f6ec,T cell,CL:0000084,T cell
23728_4_1,96efcc6f-2b55-4566-ae33-776ec7a868fc,decidual macrophage type 1,CL:0000235,macrophage
23728_3_124,b3f28b83-0ad6-4dee-907f-8c43bc4fbee1,decidual macrophage type 2,CL:0000235,macrophage
23728_4_328,7a3502d0-2c73-4430-99db-94bd61c311cc,NA,NA,NA
23728_8_19,da05db22-d182-4f03-b7ba-83ef1c2a8fbb,T cell,CL:0000084,T cell
24088_7_185,6e9c29d4-6e0f-4510-992b-090203e2924b,NA,NA,NA
24087_1_51,821c341f-174f-4798-8e52-b6f068793410,decidual macrophage type 1,CL:0000235,macrophage
24087_6_120,aa35e48a-cb06-4e7c-a869-1257d4901e0e,decidual macrophage type 2,CL:0000235,macrophage
24087_7_258,e230b073-619c-4659-9768-d38563beec4a,NA,NA,NA
24087_2_116,de37915d-28cf-4f58-904a-5c24c7523235,T cell,CL:0000084,T cell
23728_4_193,bc92f48d-b593-4109-a617-f4271c170115,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_7_115,6405ea40-2cad-4111-a210-4347f6c96667,T cell,CL:0000084,T cell
23728_4_354,ca62dd72-9af6-4eb0-8c5d-e4f03e11e420,NA,NA,NA
23728_7_144,d0135f3f-cdda-4dc3-98d4-3c38115d2421,decidual macrophage type 1,CL:0000235,macrophage
24088_4_246,e19b83f7-0bfd-481c-8e3b-5797c1aa4c61,NA,NA,NA
24087_1_66,7383e537-0e8a-46d3-8afe-109368b455f8,T cell,CL:0000084,T cell
24087_3_132,6ce726bd-3bf0-42f4-a17e-8e2424f282e7,T cell,CL:0000084,T cell
24087_7_203,bf3ff046-1648-4417-8d97-408e335dc418,NA,NA,NA
24087_6_150,e14b1e53-2a5e-4dd2-9272-7a5491002261,decidual macrophage type 2,CL:0000235,macrophage
23728_3_340,4a851ef8-637f-452c-acce-a0590384b572,decidual macrophage type 1,CL:0000235,macrophage
23728_6_248,6d21b119-2d03-471c-ae9c-1520183eae1a,NA,NA,NA
24088_8_133,d6d82b62-d088-4f2b-8be1-0f8f5ce0a717,T cell,CL:0000084,T cell
24087_6_4,85576a40-65c2-46fa-b878-ba46e22030a2,decidual macrophage type 2,CL:0000235,macrophage
23728_6_275,81e46485-dae1-4f92-9655-f852b469fd0b,NA,NA,NA
24087_5_229,d9d60d9c-a729-4369-ab6d-97ea901db199,NA,NA,NA
23728_6_166,9e44ece2-3edd-4a4d-bc66-64ce1d281232,T cell,CL:0000084,T cell
24087_3_377,f2f17d97-8aa0-4593-83b2-470c96ea787f,glandular epithelial cell type 2,CL:0000150,glandular epithelial cell
23728_5_165,bb2f4ad3-263d-4b12-baa0-b7c5d9c20e2f,T cell,CL:0000084,T cell
24087_4_335,469b05d0-9421-4cf0-bd41-8e23081bc57b,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24087_1_346,7fa95741-5a96-45da-9d5c-955f4b119526,decidual stromal cell type 2,CL:2000002,decidual cell
24087_5_118,2b712bca-c57e-4952-a837-e46e4175d719,T cell,CL:0000084,T cell
23728_7_7,ca28293c-27a6-4465-882b-dc94284ac0f4,decidual macrophage type 2,CL:0000235,macrophage
24087_7_84,0ccc771a-1853-4a4c-9773-6c2604421f93,T cell,CL:0000084,T cell
23728_7_168,510db307-c54a-41b1-84c0-948d5a0269ec,decidual macrophage type 2,CL:0000235,macrophage
24087_5_29,bc186567-08eb-4bdc-9473-7bebe0019e03,decidual macrophage type 2,CL:0000235,macrophage
23728_7_360,40bbfe26-762a-48d2-9779-d2d53f49443e,NA,NA,NA
24087_4_362,ebc0a803-7d61-4f71-a58f-eced154bdfac,innate lymphoid cell,CL:0001065,innate lymphoid cell
24087_4_210,6ed7c725-854b-47f8-ba3d-e771e591c0a6,NA,NA,NA
23728_5_182,c405d3ed-39c6-4162-9f02-1576c3424875,NA,NA,NA
24087_1_112,0dbd4dd0-8a64-48b5-a7e4-b5f1a0e4fa7c,T cell,CL:0000084,T cell
24088_7_29,fa8fef3e-a8c6-4364-a5c7-55e0f7162436,Hofbauer cell,CL:3000001,Hofbauer cell
24088_7_68,c90f39aa-5594-4448-baa1-7f4a908acb8a,T cell,CL:0000084,T cell
24088_8_240,2c1a3518-8d2b-4dee-9f1b-89967873a337,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24088_8_256,2403a579-f271-4d0d-8b5b-de2ade76ff07,NA,NA,NA
23728_4_142,722278ed-cdf6-47df-aa98-81acad9d362d,T cell,CL:0000084,T cell
24087_6_34,50347297-620a-4d66-a67a-d0d7efbbe8bb,decidual macrophage type 2,CL:0000235,macrophage
24087_6_9,6c591cd3-699c-4dfe-8b9f-9050cd3ddf69,NA,NA,NA
24087_7_17,b53472f0-bb81-4b81-97fd-220ed5652910,T cell,CL:0000084,T cell
24088_7_140,95d38b19-d461-4413-980e-9e43435d6a22,T cell,CL:0000084,T cell
24088_7_259,6e0d0a96-ca6a-4f08-8485-1e582e83cc10,NA,NA,NA
23728_7_139,f0ad72a3-7f25-4ade-9fea-aca17aabdb2b,T cell,CL:0000084,T cell
24087_8_157,82ffb5fc-7e7d-4000-ac45-cf3d1bb9d2b8,T cell,CL:0000084,T cell
24088_7_305,1e63cbe9-2e24-4097-a1c4-f06169077ee4,decidual stromal cell type 2,CL:2000002,decidual cell
24087_7_151,b81e420b-aa60-44bb-bdf8-07bd271fea14,decidual macrophage type 2,CL:0000235,macrophage
24087_4_75,4c70c96e-f3b0-4fc7-8dbd-f0bc9e925645,decidual macrophage type 1,CL:0000235,macrophage
23728_7_340,152a4e2e-e0e9-4165-815b-947f5bc49c10,NA,NA,NA
23728_7_159,a03aa405-b6d5-4b65-8af6-93dbca417fc7,T cell,CL:0000084,T cell
23728_7_262,09e492c2-9788-4143-a74f-9b1e15280301,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_4_283,c75d977e-b96f-466b-bf16-e3e5b00d3666,NA,NA,NA
24088_4_338,545b9f3a-c46e-454b-ab11-d9967f5acb43,decidual stromal cell type 1,CL:2000002,decidual cell
24087_3_352,88eb1127-8afe-4215-ab00-67de64a9e2a9,NA,NA,NA
24088_8_306,94a7927a-49d1-467f-b070-7d198400140a,NA,NA,NA
23728_8_126,3e038280-376f-4ce7-b30e-b84ada73ece9,decidual macrophage type 1,CL:0000235,macrophage
23728_8_330,824e382c-63cd-4069-a352-01758160caab,NA,NA,NA
23728_4_85,fd7fe04b-e760-4c95-ba7a-2751c72e659f,NA,NA,NA
24087_6_182,7a40f385-e959-4596-a7b0-53d7dbd3d0cb,NA,NA,NA
24087_5_236,5cb71737-98b4-4632-8c1d-e047578c6f82,NA,NA,NA
24088_7_215,b5ad6a1a-d9eb-4e07-8dc4-a1f224ac75e6,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_5_278,3756fd18-25c2-49ed-852c-64c66549d436,decidual stromal cell type 1,CL:2000002,decidual cell
23728_6_158,43b7993b-5ca6-40e8-be6a-ebb40f31ee4b,NA,NA,NA
24087_5_180,492a3dcb-691e-4989-87e3-81e29920787e,T cell,CL:0000084,T cell
23728_4_340,458ad7b0-4ad7-4253-a4fd-c558c1002002,NA,NA,NA
24087_5_67,c4809dea-987d-4956-99e9-c4e15c7f1358,T cell,CL:0000084,T cell
23728_5_11,9f985eea-3d7c-4210-9962-c5fcd7d8dd0e,decidual macrophage type 1,CL:0000235,macrophage
23728_4_302,fb10be71-8f94-4cab-b22b-0e6740ec4a5f,NA,NA,NA
24087_4_220,d9dd7843-a4dd-4dee-bd2f-92318f979a78,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_5_1,29e4bb4f-3bbb-4b0e-8b51-670213b13e2e,decidual macrophage type 2,CL:0000235,macrophage
23728_3_260,89a823cb-3dbd-4dfd-bf05-84e4b3643a92,NA,NA,NA
23728_4_245,059f8106-a180-4d97-8662-2b42f12a2ce6,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_3_199,0fcd30ac-bbc5-4b5c-9a64-f1250d8923ea,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
23728_7_46,d738f73a-70ef-4480-a2f8-a926c6780eae,NA,NA,NA
24087_2_92,097f1402-f9b8-4ddb-8e2b-78323628adb4,T cell,CL:0000084,T cell
24087_1_379,2fab9cf2-230a-4bff-b81c-5d6c85627909,maternal endothelial cell,CL:0000115,endothelial cell
24087_4_363,b5ae2a3a-96a0-441c-9461-2b26283b6efb,conventional dendritic cell,CL:0000990,conventional dendritic cell
23728_6_65,199b36af-e7e9-474d-8232-96574203634c,T cell,CL:0000084,T cell
24087_1_269,35c2283f-a277-446c-bef4-358e9f58a348,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_6_84,1d4ba0de-138a-42fa-8bca-eaa415937253,T cell,CL:0000084,T cell
24087_3_308,8a368945-6ecb-4d95-bfed-51c557d8aa9c,decidual stromal cell type 1,CL:2000002,decidual cell
24087_8_250,d5a0780a-db17-4a5f-a0c6-4c754464ba77,NA,NA,NA
24087_5_272,a40a87c2-e271-43a2-b915-c63425bf782d,NA,NA,NA
23728_8_42,c491700a-3ae8-4516-8dab-6ed3a89bfa73,T cell,CL:0000084,T cell
23728_5_310,c2383d9a-1b21-4b0e-9995-00ddeb582fc1,NA,NA,NA
24087_7_168,041cbfe3-2801-4d74-8351-e2a9b7b4b442,decidual macrophage type 2,CL:0000235,macrophage
24087_6_99,7435daf1-136b-4e37-b96d-bc045e0cc506,decidual macrophage type 2,CL:0000235,macrophage
24087_3_361,9ab2f6e1-31db-4b03-a8b1-b94ad43b6245,T cell,CL:0000084,T cell
23728_7_313,e87cf60b-dc24-4df9-962f-803a196df3e9,NA,NA,NA
23728_6_308,2b5db25b-e0ed-4a92-9281-09a76259b9ee,NA,NA,NA
24087_6_134,5e171589-04de-4ffe-a4ad-0f0fbe3cd6ec,NA,NA,NA
24087_6_295,6308114b-a29f-47f4-b2bc-3235f5b7df55,T cell,CL:0000084,T cell
24087_1_123,ba087c8a-7e17-44e5-a1bc-116a5c094e22,decidual macrophage type 1,CL:0000235,macrophage
24087_6_260,40d19039-6624-478e-abf7-7e730fef36ee,NA,NA,NA
23728_5_362,2b961723-6b82-4d8c-9bd0-5e44d8af3adf,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_4_141,4049e700-8ca8-4742-88db-a3080e23d9c0,T cell,CL:0000084,T cell
24087_5_208,4d12e5b9-dfd2-458e-a9b4-ab35fa2552d9,NA,NA,NA
23728_8_153,1a6a65e3-c659-4b38-bc75-ff025e6f85c0,decidual macrophage type 2,CL:0000235,macrophage
24088_8_170,1824492f-bf9e-4afd-bde0-599101029118,NA,NA,NA
23728_6_68,1f2f8f4f-debc-4ff7-88bf-d8220bc2e05a,T cell,CL:0000084,T cell
23728_6_149,e948f9a4-d939-4a9d-b0e3-241f7dda1f50,decidual macrophage type 2,CL:0000235,macrophage
24087_6_190,ec75dbf6-51ff-439d-bf28-39a03b058d29,NA,NA,NA
24087_7_311,bad07a26-5b44-4959-ba04-fe6b457ec9d3,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24087_8_100,262d7bd3-debf-4916-a39f-99aecd71f9da,decidual macrophage type 2,CL:0000235,macrophage
23728_4_363,828a5de1-9090-43c3-bb2b-0e10a205b24f,NA,NA,NA
24087_4_300,e09d86e0-5221-4796-8bcc-4d03990e608d,decidual stromal cell type 2,CL:2000002,decidual cell
23728_8_278,6620727b-f655-439f-9c42-c6e7708fb508,NA,NA,NA
23728_7_274,00b34f1d-f21e-46a9-9176-f760a6e47722,NA,NA,NA
24087_6_344,f702fbde-b6ee-492c-8332-bd3cb3cfb2bb,NA,NA,NA
24088_8_205,d8a11223-c5a0-4ea6-8910-e7d6c28cd049,NA,NA,NA
24088_4_316,6dd0d907-3e3e-40d4-a074-cada10211c5e,NA,NA,NA
24087_4_47,c20cdd92-bb3d-4b81-a17b-3b932593299e,decidual macrophage type 1,CL:0000235,macrophage
24087_5_138,99d132d8-0ac3-42c8-ad49-7268c622aa48,T cell,CL:0000084,T cell
24088_8_193,02f0594e-e22c-47c2-ba0d-4611f3b46845,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_7_254,10c8e216-2fbe-4665-9ac1-021fdb626f76,NA,NA,NA
24087_1_186,9f6acfa8-0685-46ab-b46c-a14bb7bddcb3,T cell,CL:0000084,T cell
24087_7_309,5f4d7249-ac86-4172-bad6-8c155145ae6d,T cell,CL:0000084,T cell
24087_1_193,77d39c95-7d2f-45e3-9fa4-2aee52ac3555,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_7_355,76b89d6b-9672-44c2-9b87-d775cd467a8e,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
24087_5_39,b04c69f2-5690-4d6f-88a8-27d7ac3e4862,T cell,CL:0000084,T cell
24087_1_339,6b3c3fe4-44ae-49d4-88cf-de028125eefa,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24087_3_180,ba62dfeb-578a-4129-b7ea-3b3bb1a0f707,T cell,CL:0000084,T cell
24088_7_348,fa8f55cc-c854-4c41-9da5-a17dde8be431,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
24087_7_365,38f0e356-44bc-493d-b741-9b29573fc2ad,NA,NA,NA
24088_4_227,3e4640f2-52db-4314-9ed9-96ad7bd09bfb,decidual stromal cell type 2,CL:2000002,decidual cell
24087_3_210,a2ae5620-9722-4ba6-94fb-780554747713,decidual stromal cell type 1,CL:2000002,decidual cell
24087_7_233,eb89284b-3f7d-4abb-b745-162d85a198ae,NA,NA,NA
24088_4_273,380cd0cd-28c3-4f39-8ab8-b92a1f61a6dd,decidual stromal cell type 1,CL:2000002,decidual cell
24087_2_287,3aeae894-6a2c-4258-8b9a-b64213ca16a5,NA,NA,NA
24087_2_31,4fe59c01-c429-4e6d-be1d-8d6dccdacccc,decidual macrophage type 1,CL:0000235,macrophage
24087_2_55,aa1a74ce-50ea-40b2-90cc-797a25f9408b,Hofbauer cell,CL:3000001,Hofbauer cell
23728_7_64,cb7f082a-76b5-4ab8-b6f6-3cb1d6f0f869,T cell,CL:0000084,T cell
24088_7_193,8052f41d-4b86-419c-bce6-deba419da29a,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_5_274,6ab3cb07-bf87-416c-bdaa-db9211491b35,lymphatic endothelial cell,CL:0000115,endothelial cell
24087_6_209,d3ed2683-a0e9-4665-981b-8a86d9e60c7d,NA,NA,NA
24087_2_2,bfe1a7da-72c6-4024-b3eb-86b83983fa05,decidual macrophage type 1,CL:0000235,macrophage
24087_2_221,141fbe2b-e067-4026-bf35-103f65bda5e9,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_5_16,bf0fcfaf-d0d9-4f01-a992-ac3adb4a25b0,T cell,CL:0000084,T cell
