cell_suspension.biomaterial_core.biomaterial_id,cell_suspension.provenance.document_id,annotated_cell_identity.text,annotated_cell_identity.ontology,annotated_cell_identity.ontology_label
D26Dn16A02,8b7ea5f0-a73f-4821-b58b-e2e5eacb5d2d,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16A03,168352f5-570b-47aa-9b4c-89cb110468ce,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16A05,9e88159c-5cb1-48f4-bb70-58e8f84611c7,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16A07,d5a87fab-d35c-4919-b23a-cb1761d607f7,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16A08,6a83d060-a1fb-4e6d-a1f0-7253ffe0bcab,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16A09,8234327c-7b6b-47ad-a8e2-86bbc8aafa4c,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16A11,1d576ae9-fbfb-48c1-87f1-183c2531a25b,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16B04,993485f7-0406-4a27-8960-c5ee51de2d1d,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16B05,0b3a7289-7f35-4e7d-ae17-e6c1ec087bb9,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16B06,c97bf344-9854-48f3-a2ef-c599c1fd5b91,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16B07,ff2b6991-95b3-46e7-b40a-a6c668e2eadd,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16B08,e5ddea7e-33b9-4742-9b0a-f53e4aff242b,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16B09,61acd120-5fd8-48f3-9fc8-353bbe479236,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16B11,bfa94645-cc4a-4105-b917-19ed47ac1fea,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16C01,1e24161c-8bc5-4d63-9f15-cd39085dee61,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
D26Dn16C02,99a900f8-934f-491b-97e6-7804af52f920,MGE progenitor,CL:0011020||UBERON:0004024,neural progenitor cell||medial ganglionic eminence
