cell_suspension.biomaterial_core.biomaterial_id,inferred_cell_type,organism_part,cell_suspension.provenance.document_id
24088_5_189,NA,blood,f9e4955c-e5b3-4f9d-99ad-3b0e3321fc2a
24088_3_35,monocyte,blood,5627409f-04a7-477f-bb66-19785d8b13b0
24088_6_198,T cell,blood,c41209b3-307e-40de-9f0b-18eb70d3cc41
24088_4_187,T cell,blood,2203a599-d0b9-4200-9ba7-f19aaf9b9b4f
24088_5_224,monocyte,blood,d451cf70-7077-44f6-88d8-7cfa0c06cb40
24088_6_366,T cell,blood,3e2de46a-ca0f-49fd-85e6-6b3ec8e8ab7e
24088_6_59,monocyte,blood,96d8ca97-5cb2-4480-8bdd-ac078b2c2cb6
24088_6_179,plasma cell,blood,466379b3-d0cf-4804-bc95-43600daf8147
24088_5_19,CD16-positive natural killer cell (NK CD16+),blood,200912d1-0d7e-4d0f-bc32-9444258d9dde
24088_3_290,NA,blood,86d1f806-1fc2-403b-b007-fd6b2aef5feb
24088_4_132,T cell,blood,8947f06f-3221-4a6a-ad7e-20697fffb5d3
24088_4_99,T cell,blood,3808bb7c-92e2-4db1-b1e4-cc5e5a9a364d
24088_6_211,monocyte,blood,e431933b-e86c-42b9-9fec-dfedee6fad79
24088_3_4,T cell,blood,55018bf1-3836-4770-9fe4-8d2c2091aad9
24088_5_309,monocyte,blood,2e53fb9d-bbfb-4947-9430-c8743dbec5f2
24088_6_6,NA,blood,9105f288-74eb-4def-ad6a-e5437b1344c1
24088_3_241,T cell,blood,6842c5c1-1ab0-4eba-ab5e-c217ede5fbb6
24088_3_122,T cell,blood,4f9f5bc0-139f-47c2-bdb1-a02ac550a61b
24088_5_67,T cell,blood,c6201d83-f266-462c-826a-1f0a9650a8a4
24088_4_125,T cell,blood,11b1ad30-326d-4083-a6bc-369a1f520f8a
24088_3_204,T cell,blood,03bb7137-b0d0-4130-9df4-12ca7f8a3dc6
24088_3_264,decidual macrophage (dM2),blood,7adc7296-433b-4bde-b65e-edfb5f618083
24088_5_61,CD16-positive natural killer cell (NK CD16+),blood,eed0016e-bd73-429f-8865-a513807ed3ae
24088_4_100,granulocyte,blood,219ab734-fb8b-4ecb-8390-4c46435b5182
24088_3_206,NA,blood,96494a3f-14b8-474c-b58b-19b30b840cc8
24088_3_217,T cell,blood,68d6b3d6-07ba-401e-9535-0e8c997ac511
24088_5_93,monocyte,blood,545ad847-1903-4c18-82e2-bce59a953955
24088_6_361,T cell,blood,da45ff0e-a3b7-4397-b05d-37687f2105cd
24088_5_99,NA,blood,0faea936-0964-4821-b085-2b3df72191ac
24088_6_132,monocyte,blood,39d94994-a381-4330-bbef-0e856173dbcc
24088_3_26,T cell,blood,5428201c-1918-4da0-bdf5-2f023be3ca4f
24088_3_172,T cell,blood,ca297871-7e77-4e34-bdbc-8747dcb847f6
24088_3_173,T cell,blood,07b8f403-c563-44b1-b81a-d8e5ebc32bcf
24088_5_377,T cell,blood,801846d1-34eb-4f74-8d9a-8044d9636ee3
24088_6_103,T cell,blood,149240c3-76cc-4308-bce2-91b016251140
24088_6_207,monocyte,blood,1d6cefc7-c8c6-4bf6-941f-12a920a50aaa
24088_5_249,T cell,blood,064ea4bf-4482-4eaa-92d6-e698a7b4484f
24088_4_54,T cell,blood,49dbde6b-f93f-4d4a-8020-b5101996fc0c
24088_3_34,T cell,blood,1d7f8c07-8d0c-49a4-80a6-28048ef2f285
24088_6_92,monocyte,blood,636819c2-71f7-4971-a7a2-e1de7a428a5f
24088_4_46,T cell,blood,d83c6739-7d73-4d88-820c-99a920b68eb7
24088_4_156,T cell,blood,b870c99c-138d-434b-94e2-68d5c3a2c530
24088_6_105,T cell,blood,00f3cb21-b681-45ef-8888-ef3335dee704
24088_4_123,T cell,blood,93467c7f-a838-4622-b67f-fda753f18086
24088_3_355,T cell,blood,b5640b92-7a3c-4e27-83d0-08e9017f0024
24088_5_243,monocyte,blood,8aec4475-8b85-4414-9b30-eeac58028817
24088_6_329,monocyte,blood,fe7c4c62-4705-4e33-9a5f-62efdfed5c14
24088_5_80,T cell,blood,d51d55bd-b923-41e7-a895-9e4d53b59d96
24088_5_287,monocyte,blood,9064dd14-ff9a-4324-81f6-059f2d03b62b
24088_5_273,T cell,blood,8b3deb19-3376-44fb-842b-4386dc97e4c5
